MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20210921,6061,Placer County,CA,0,0,0,0,44.02,55.98,9/21/21,9/27/21,2
20210914,6061,Placer County,CA,0,0,0,0,44.02,55.98,9/14/21,9/20/21,2
20210907,6061,Placer County,CA,0,0,0,0,44.02,55.98,9/7/21,9/13/21,2
20210831,6061,Placer County,CA,0,0,0,0,44.02,55.98,8/31/21,9/6/21,2
20210824,6061,Placer County,CA,0,0,0,0,44.02,55.98,8/24/21,8/30/21,2
20210817,6061,Placer County,CA,0,0,0,0,44.02,55.98,8/17/21,8/23/21,2
20210810,6061,Placer County,CA,0,0,0,0,44.02,55.98,8/10/21,8/16/21,2
20210803,6061,Placer County,CA,0,0,0,0,44.02,55.98,8/3/21,8/9/21,2
20210727,6061,Placer County,CA,0,0,0,0,44.02,55.98,7/27/21,8/2/21,2
20210720,6061,Placer County,CA,0,0,0,0,72.64,27.36,7/20/21,7/26/21,2
20210713,6061,Placer County,CA,0,0,0,0,72.64,27.36,7/13/21,7/19/21,2
20210706,6061,Placer County,CA,0,0,0,0,72.64,27.36,7/6/21,7/12/21,2
20210629,6061,Placer County,CA,0,0,0,0,72.64,27.36,6/29/21,7/5/21,2
20210622,6061,Placer County,CA,0,0,0,0,72.64,27.36,6/22/21,6/28/21,2
20210615,6061,Placer County,CA,0,0,0,0,72.64,27.36,6/15/21,6/21/21,2
20210608,6061,Placer County,CA,0,0,0,0,72.64,27.36,6/8/21,6/14/21,2
20210601,6061,Placer County,CA,0,0,0,0,72.64,27.36,6/1/21,6/7/21,2
20210525,6061,Placer County,CA,0,0,0,0,72.64,27.36,5/25/21,5/31/21,2
20210518,6061,Placer County,CA,0,0,0,19.58,80.42,0,5/18/21,5/24/21,2
20210511,6061,Placer County,CA,0,0,0,19.58,80.42,0,5/11/21,5/17/21,2
20210504,6061,Placer County,CA,0,0,0,19.58,80.42,0,5/4/21,5/10/21,2
20210427,6061,Placer County,CA,0,0,0,88.92,11.08,0,4/27/21,5/3/21,2
20210420,6061,Placer County,CA,0,0,0,88.92,11.08,0,4/20/21,4/26/21,2
20210413,6061,Placer County,CA,0,0,0,100,0,0,4/13/21,4/19/21,2
20210406,6061,Placer County,CA,0,0,55,45,0,0,4/6/21,4/12/21,2
20210330,6061,Placer County,CA,0,0,55,45,0,0,3/30/21,4/5/21,2
20210323,6061,Placer County,CA,0,0,55,45,0,0,3/23/21,3/29/21,2
20210316,6061,Placer County,CA,0,0,55.06,44.94,0,0,3/16/21,3/22/21,2
20210309,6061,Placer County,CA,0,0,55.06,44.94,0,0,3/9/21,3/15/21,2
20210302,6061,Placer County,CA,0,0,73.97,26.03,0,0,3/2/21,3/8/21,2
20210223,6061,Placer County,CA,0,0,73.97,26.03,0,0,2/23/21,3/1/21,2
20210216,6061,Placer County,CA,0,0,73.97,26.03,0,0,2/16/21,2/22/21,2
20210209,6061,Placer County,CA,0,0,73.97,26.03,0,0,2/9/21,2/15/21,2
20210202,6061,Placer County,CA,0,0,73.97,26.03,0,0,2/2/21,2/8/21,2
20210126,6061,Placer County,CA,0,0,0,100,0,0,1/26/21,2/1/21,2
20210119,6061,Placer County,CA,0,0,0,100,0,0,1/19/21,1/25/21,2
20210112,6061,Placer County,CA,0,0,0,100,0,0,1/12/21,1/18/21,2
20210105,6061,Placer County,CA,0,0,0,100,0,0,1/5/21,1/11/21,2
20201229,6061,Placer County,CA,0,0,0,100,0,0,12/29/20,1/4/21,2
20211228,6063,Plumas County,CA,0,0,0,100,0,0,12/28/21,1/3/22,2
20211221,6063,Plumas County,CA,0,0,0,21.48,78.52,0,12/21/21,12/27/21,2
20211214,6063,Plumas County,CA,0,0,0,21.52,78.48,0,12/14/21,12/20/21,2
20211207,6063,Plumas County,CA,0,0,0,21.52,78.48,0,12/7/21,12/13/21,2
20211130,6063,Plumas County,CA,0,0,0,21.52,78.48,0,11/30/21,12/6/21,2
20211123,6063,Plumas County,CA,0,0,0,21.52,78.48,0,11/23/21,11/29/21,2
20211116,6063,Plumas County,CA,0,0,0,21.52,78.48,0,11/16/21,11/22/21,2
20211109,6063,Plumas County,CA,0,0,0,21.52,78.48,0,11/9/21,11/15/21,2
20211102,6063,Plumas County,CA,0,0,0,21.52,78.48,0,11/2/21,11/8/21,2
20211026,6063,Plumas County,CA,0,0,0,21.52,78.48,0,10/26/21,11/1/21,2
20211019,6063,Plumas County,CA,0,0,0,0,66.26,33.74,10/19/21,10/25/21,2
20211012,6063,Plumas County,CA,0,0,0,0,66.26,33.74,10/12/21,10/18/21,2
20211005,6063,Plumas County,CA,0,0,0,0,66.26,33.74,10/5/21,10/11/21,2
20210928,6063,Plumas County,CA,0,0,0,0,66.26,33.74,9/28/21,10/4/21,2
20210921,6063,Plumas County,CA,0,0,0,0,66.26,33.74,9/21/21,9/27/21,2
20210914,6063,Plumas County,CA,0,0,0,0,66.26,33.74,9/14/21,9/20/21,2
20210907,6063,Plumas County,CA,0,0,0,0,66.26,33.74,9/7/21,9/13/21,2
20210831,6063,Plumas County,CA,0,0,0,0,66.26,33.74,8/31/21,9/6/21,2
20210824,6063,Plumas County,CA,0,0,0,0,66.26,33.74,8/24/21,8/30/21,2
20210817,6063,Plumas County,CA,0,0,0,0,66.26,33.74,8/17/21,8/23/21,2
20210810,6063,Plumas County,CA,0,0,0,0,66.26,33.74,8/10/21,8/16/21,2
20210803,6063,Plumas County,CA,0,0,0,0,66.26,33.74,8/3/21,8/9/21,2
20210727,6063,Plumas County,CA,0,0,0,0,66.26,33.74,7/27/21,8/2/21,2
20210720,6063,Plumas County,CA,0,0,0,0,99.8,0.2,7/20/21,7/26/21,2
20210713,6063,Plumas County,CA,0,0,0,0,99.8,0.2,7/13/21,7/19/21,2
20210706,6063,Plumas County,CA,0,0,0,0,99.8,0.2,7/6/21,7/12/21,2
20210629,6063,Plumas County,CA,0,0,0,0,99.8,0.2,6/29/21,7/5/21,2
20210622,6063,Plumas County,CA,0,0,0,0,99.8,0.2,6/22/21,6/28/21,2
20210615,6063,Plumas County,CA,0,0,0,0,99.8,0.2,6/15/21,6/21/21,2
20210608,6063,Plumas County,CA,0,0,0,0,99.8,0.2,6/8/21,6/14/21,2
20210601,6063,Plumas County,CA,0,0,0,0,99.8,0.2,6/1/21,6/7/21,2
20210525,6063,Plumas County,CA,0,0,0,0,99.8,0.2,5/25/21,5/31/21,2
20210518,6063,Plumas County,CA,0,0,0,0,100,0,5/18/21,5/24/21,2
20210511,6063,Plumas County,CA,0,0,0,0,100,0,5/11/21,5/17/21,2
20210504,6063,Plumas County,CA,0,0,0,0,100,0,5/4/21,5/10/21,2
20210427,6063,Plumas County,CA,0,0,0,81.12,18.88,0,4/27/21,5/3/21,2
20210420,6063,Plumas County,CA,0,0,0,81.12,18.88,0,4/20/21,4/26/21,2
20210413,6063,Plumas County,CA,0,0,0,81.12,18.88,0,4/13/21,4/19/21,2
20210406,6063,Plumas County,CA,0,0,0,83.03,16.97,0,4/6/21,4/12/21,2
20210330,6063,Plumas County,CA,0,0,0,100,0,0,3/30/21,4/5/21,2
20210323,6063,Plumas County,CA,0,0,0,100,0,0,3/23/21,3/29/21,2
20210316,6063,Plumas County,CA,0,0,0,100,0,0,3/16/21,3/22/21,2
20210309,6063,Plumas County,CA,0,0,0,100,0,0,3/9/21,3/15/21,2
20210302,6063,Plumas County,CA,0,0,0,100,0,0,3/2/21,3/8/21,2
20210223,6063,Plumas County,CA,0,0,0,100,0,0,2/23/21,3/1/21,2
20210216,6063,Plumas County,CA,0,0,0,100,0,0,2/16/21,2/22/21,2
20210209,6063,Plumas County,CA,0,0,0,100,0,0,2/9/21,2/15/21,2
20210202,6063,Plumas County,CA,0,0,0,100,0,0,2/2/21,2/8/21,2
20210126,6063,Plumas County,CA,0,0,0,100,0,0,1/26/21,2/1/21,2
20210119,6063,Plumas County,CA,0,0,0,100,0,0,1/19/21,1/25/21,2
20210112,6063,Plumas County,CA,0,0,0,100,0,0,1/12/21,1/18/21,2
20210105,6063,Plumas County,CA,0,0,0,100,0,0,1/5/21,1/11/21,2
20201229,6063,Plumas County,CA,0,0,0,100,0,0,12/29/20,1/4/21,2
20211228,6065,Riverside County,CA,0,0,78.19,21.81,0,0,12/28/21,1/3/22,2
20211221,6065,Riverside County,CA,0,0,15.93,69.92,14.15,0,12/21/21,12/27/21,2
20211214,6065,Riverside County,CA,0,0,16.08,70.27,13.65,0,12/14/21,12/20/21,2
20211207,6065,Riverside County,CA,0,0,16.08,70.27,13.65,0,12/7/21,12/13/21,2
20211130,6065,Riverside County,CA,0,0,16.08,70.27,13.65,0,11/30/21,12/6/21,2
20211123,6065,Riverside County,CA,0,0,16.08,70.27,13.65,0,11/23/21,11/29/21,2
20211116,6065,Riverside County,CA,0,0,16.08,70.27,13.65,0,11/16/21,11/22/21,2
20211109,6065,Riverside County,CA,0,0,16.08,70.27,13.65,0,11/9/21,11/15/21,2
20211102,6065,Riverside County,CA,0,0,16.08,70.27,13.65,0,11/2/21,11/8/21,2
20211026,6065,Riverside County,CA,0,0,16.08,70.27,13.65,0,10/26/21,11/1/21,2
20211019,6065,Riverside County,CA,0,0,16.08,69.4,14.52,0,10/19/21,10/25/21,2
20211012,6065,Riverside County,CA,0,0,15.06,70.41,14.52,0,10/12/21,10/18/21,2
20211005,6065,Riverside County,CA,0,0,15.06,58.72,26.22,0,10/5/21,10/11/21,2
20210928,6065,Riverside County,CA,0,0,15.06,58.72,26.22,0,9/28/21,10/4/21,2
20210921,6065,Riverside County,CA,0,0,15.06,58.72,26.22,0,9/21/21,9/27/21,2
20210914,6065,Riverside County,CA,0,0,15.06,58.72,26.22,0,9/14/21,9/20/21,2
20210907,6065,Riverside County,CA,0,0,15.06,58.72,26.22,0,9/7/21,9/13/21,2
20210831,6065,Riverside County,CA,0,0,0,64.38,33.86,1.76,8/31/21,9/6/21,2
20210824,6065,Riverside County,CA,0,0,0,64.38,33.86,1.76,8/24/21,8/30/21,2
20210817,6065,Riverside County,CA,0,0,0,64.38,33.86,1.76,8/17/21,8/23/21,2
20210810,6065,Riverside County,CA,0,0,0,64.38,33.86,1.76,8/10/21,8/16/21,2
20210803,6065,Riverside County,CA,0,0,0,64.38,33.86,1.76,8/3/21,8/9/21,2
20210727,6065,Riverside County,CA,0,0,0,59.67,37.83,2.5,7/27/21,8/2/21,2
20210720,6065,Riverside County,CA,0,0,0,59.67,37.83,2.5,7/20/21,7/26/21,2
20210713,6065,Riverside County,CA,0,0,0,59.67,37.83,2.5,7/13/21,7/19/21,2
20210706,6065,Riverside County,CA,0,0,0,59.19,38.31,2.5,7/6/21,7/12/21,2
20210629,6065,Riverside County,CA,0,0,0,59.19,38.31,2.5,6/29/21,7/5/21,2
20210622,6065,Riverside County,CA,0,0,0,59.19,38.31,2.5,6/22/21,6/28/21,2
20210615,6065,Riverside County,CA,0,0,0,59.19,38.31,2.5,6/15/21,6/21/21,2
20210608,6065,Riverside County,CA,0,0,0,59.19,38.31,2.5,6/8/21,6/14/21,2
20210601,6065,Riverside County,CA,0,0,0,59.49,38.01,2.5,6/1/21,6/7/21,2
20210525,6065,Riverside County,CA,0,0,0,59.49,38.01,2.5,5/25/21,5/31/21,2
20210518,6065,Riverside County,CA,0,0,0,59.42,38.08,2.5,5/18/21,5/24/21,2
20210511,6065,Riverside County,CA,0,0,0,59.42,38.08,2.5,5/11/21,5/17/21,2
20210504,6065,Riverside County,CA,0,0,6.04,53.38,38.08,2.5,5/4/21,5/10/21,2
20210427,6065,Riverside County,CA,0,0,6.04,53.38,38.08,2.5,4/27/21,5/3/21,2
20210420,6065,Riverside County,CA,0,0,6.04,53.38,38.08,2.5,4/20/21,4/26/21,2
20210413,6065,Riverside County,CA,0,0,33.28,44.19,20.03,2.5,4/13/21,4/19/21,2
20210406,6065,Riverside County,CA,0,0,33.28,44.19,20.03,2.5,4/6/21,4/12/21,2
20210330,6065,Riverside County,CA,0,0,44.87,36.2,16.43,2.5,3/30/21,4/5/21,2
20210323,6065,Riverside County,CA,0,0,44.87,36.2,16.43,2.5,3/23/21,3/29/21,2
20210316,6065,Riverside County,CA,0,0.27,45.24,35.56,18.93,0,3/16/21,3/22/21,2
20210309,6065,Riverside County,CA,0,0.06,45.46,35.56,18.93,0,3/9/21,3/15/21,2
20210302,6065,Riverside County,CA,0,0.06,45.46,35.56,18.93,0,3/2/21,3/8/21,2
20210223,6065,Riverside County,CA,0,25.17,20.34,35.56,18.93,0,2/23/21,3/1/21,2
20210216,6065,Riverside County,CA,0,25.17,20.34,35.88,18.6,0,2/16/21,2/22/21,2
20210209,6065,Riverside County,CA,0,25.17,20.34,35.88,18.6,0,2/9/21,2/15/21,2
20210202,6065,Riverside County,CA,0,25.17,20.34,35.88,18.6,0,2/2/21,2/8/21,2
20210126,6065,Riverside County,CA,0,24.97,20.21,33.58,21.23,0,1/26/21,2/1/21,2
20210119,6065,Riverside County,CA,0,24.97,16.03,36.56,22.44,0,1/19/21,1/25/21,2
20210112,6065,Riverside County,CA,0,24.97,15.95,36.64,22.44,0,1/12/21,1/18/21,2
20210105,6065,Riverside County,CA,0,24.99,16.03,36.54,22.44,0,1/5/21,1/11/21,2
20201229,6065,Riverside County,CA,0,25.28,15.75,36.54,22.44,0,12/29/20,1/4/21,2
20211228,6067,Sacramento County,CA,0,0,0,0,100,0,12/28/21,1/3/22,2
20211221,6067,Sacramento County,CA,0,0,0,0,85.52,14.48,12/21/21,12/27/21,2
20211214,6067,Sacramento County,CA,0,0,0,0,85.52,14.48,12/14/21,12/20/21,2
20211207,6067,Sacramento County,CA,0,0,0,0,85.52,14.48,12/7/21,12/13/21,2
20211130,6067,Sacramento County,CA,0,0,0,0,85.52,14.48,11/30/21,12/6/21,2
20211123,6067,Sacramento County,CA,0,0,0,0,85.52,14.48,11/23/21,11/29/21,2
20211116,6067,Sacramento County,CA,0,0,0,0,0,100,11/16/21,11/22/21,2
20211109,6067,Sacramento County,CA,0,0,0,0,0,100,11/9/21,11/15/21,2
20211102,6067,Sacramento County,CA,0,0,0,0,0,100,11/2/21,11/8/21,2
20211026,6067,Sacramento County,CA,0,0,0,0,0,100,10/26/21,11/1/21,2
20211019,6067,Sacramento County,CA,0,0,0,0,0,100,10/19/21,10/25/21,2
20211012,6067,Sacramento County,CA,0,0,0,0,0,100,10/12/21,10/18/21,2
20211005,6067,Sacramento County,CA,0,0,0,0,0,100,10/5/21,10/11/21,2
20210928,6067,Sacramento County,CA,0,0,0,0,0,100,9/28/21,10/4/21,2
20210921,6067,Sacramento County,CA,0,0,0,0,0,100,9/21/21,9/27/21,2
20210914,6067,Sacramento County,CA,0,0,0,0,0,100,9/14/21,9/20/21,2
20210907,6067,Sacramento County,CA,0,0,0,0,0,100,9/7/21,9/13/21,2
20210831,6067,Sacramento County,CA,0,0,0,0,0,100,8/31/21,9/6/21,2
20210824,6067,Sacramento County,CA,0,0,0,0,0,100,8/24/21,8/30/21,2
20210817,6067,Sacramento County,CA,0,0,0,0,0,100,8/17/21,8/23/21,2
20210810,6067,Sacramento County,CA,0,0,0,0,0,100,8/10/21,8/16/21,2
20210803,6067,Sacramento County,CA,0,0,0,0,0,100,8/3/21,8/9/21,2
20210727,6067,Sacramento County,CA,0,0,0,0,0,100,7/27/21,8/2/21,2
20210720,6067,Sacramento County,CA,0,0,0,0,0,100,7/20/21,7/26/21,2
20210713,6067,Sacramento County,CA,0,0,0,0,0,100,7/13/21,7/19/21,2
20210706,6067,Sacramento County,CA,0,0,0,0,0,100,7/6/21,7/12/21,2
20210629,6067,Sacramento County,CA,0,0,0,0,0,100,6/29/21,7/5/21,2
20210622,6067,Sacramento County,CA,0,0,0,0,0,100,6/22/21,6/28/21,2
20210615,6067,Sacramento County,CA,0,0,0,0,0,100,6/15/21,6/21/21,2
20210608,6067,Sacramento County,CA,0,0,0,0,0,100,6/8/21,6/14/21,2
20210601,6067,Sacramento County,CA,0,0,0,0,0,100,6/1/21,6/7/21,2
20210525,6067,Sacramento County,CA,0,0,0,0,0,100,5/25/21,5/31/21,2
20210518,6067,Sacramento County,CA,0,0,0,0,100,0,5/18/21,5/24/21,2
20210511,6067,Sacramento County,CA,0,0,0,0,100,0,5/11/21,5/17/21,2
20210504,6067,Sacramento County,CA,0,0,0,0,100,0,5/4/21,5/10/21,2
20210427,6067,Sacramento County,CA,0,0,0,15.71,84.29,0,4/27/21,5/3/21,2
20210420,6067,Sacramento County,CA,0,0,0,15.71,84.29,0,4/20/21,4/26/21,2
20210413,6067,Sacramento County,CA,0,0,0,87.6,12.4,0,4/13/21,4/19/21,2
20210406,6067,Sacramento County,CA,0,0,3.76,83.84,12.4,0,4/6/21,4/12/21,2
20210330,6067,Sacramento County,CA,0,0,3.76,83.84,12.4,0,3/30/21,4/5/21,2
20210323,6067,Sacramento County,CA,0,0,3.76,83.84,12.4,0,3/23/21,3/29/21,2
20210316,6067,Sacramento County,CA,0,0,4.12,83.48,12.4,0,3/16/21,3/22/21,2
20210309,6067,Sacramento County,CA,0,0,4.12,83.48,12.4,0,3/9/21,3/15/21,2
20210302,6067,Sacramento County,CA,0,0,4.12,83.48,12.4,0,3/2/21,3/8/21,2
20210223,6067,Sacramento County,CA,0,0,4.12,83.48,12.4,0,2/23/21,3/1/21,2
20210216,6067,Sacramento County,CA,0,0,4.12,81.69,14.19,0,2/16/21,2/22/21,2
20210209,6067,Sacramento County,CA,0,0,4.12,81.69,14.19,0,2/9/21,2/15/21,2
20210202,6067,Sacramento County,CA,0,0,4.12,81.69,14.19,0,2/2/21,2/8/21,2
20210126,6067,Sacramento County,CA,0,0,0,83.09,16.91,0,1/26/21,2/1/21,2
20210119,6067,Sacramento County,CA,0,0,0,83.09,16.91,0,1/19/21,1/25/21,2
20210112,6067,Sacramento County,CA,0,0,0,83.09,16.91,0,1/12/21,1/18/21,2
20210105,6067,Sacramento County,CA,0,0,0,83.09,16.91,0,1/5/21,1/11/21,2
20201229,6067,Sacramento County,CA,0,0,0,83.09,16.91,0,12/29/20,1/4/21,2
20211228,6069,San Benito County,CA,0,0,0,94.77,5.23,0,12/28/21,1/3/22,2
20211221,6069,San Benito County,CA,0,0,0,0,94.43,5.57,12/21/21,12/27/21,2
20211214,6069,San Benito County,CA,0,0,0,0,94.43,5.57,12/14/21,12/20/21,2
20211207,6069,San Benito County,CA,0,0,0,0,94.43,5.57,12/7/21,12/13/21,2
20211130,6069,San Benito County,CA,0,0,0,0,94.43,5.57,11/30/21,12/6/21,2
20211123,6069,San Benito County,CA,0,0,0,0,94.43,5.57,11/23/21,11/29/21,2
20211116,6069,San Benito County,CA,0,0,0,0,94.43,5.57,11/16/21,11/22/21,2
20211109,6069,San Benito County,CA,0,0,0,0,94.43,5.57,11/9/21,11/15/21,2
20211102,6069,San Benito County,CA,0,0,0,0,94.43,5.57,11/2/21,11/8/21,2
20211026,6069,San Benito County,CA,0,0,0,0,94.43,5.57,10/26/21,11/1/21,2
20211019,6069,San Benito County,CA,0,0,0,0,94.43,5.57,10/19/21,10/25/21,2
20211012,6069,San Benito County,CA,0,0,0,0,94.43,5.57,10/12/21,10/18/21,2
20211005,6069,San Benito County,CA,0,0,0,0,94.43,5.57,10/5/21,10/11/21,2
20210928,6069,San Benito County,CA,0,0,0,0,94.43,5.57,9/28/21,10/4/21,2
20210921,6069,San Benito County,CA,0,0,0,0,94.43,5.57,9/21/21,9/27/21,2
20210914,6069,San Benito County,CA,0,0,0,0,94.43,5.57,9/14/21,9/20/21,2
20210907,6069,San Benito County,CA,0,0,0,0,94.43,5.57,9/7/21,9/13/21,2
20210831,6069,San Benito County,CA,0,0,0,0,94.43,5.57,8/31/21,9/6/21,2
20210824,6069,San Benito County,CA,0,0,0,0,94.43,5.57,8/24/21,8/30/21,2
20210817,6069,San Benito County,CA,0,0,0,0,94.43,5.57,8/17/21,8/23/21,2
20210810,6069,San Benito County,CA,0,0,0,0,94.43,5.57,8/10/21,8/16/21,2
20210803,6069,San Benito County,CA,0,0,0,0,94.43,5.57,8/3/21,8/9/21,2
20210727,6069,San Benito County,CA,0,0,0,0,94.43,5.57,7/27/21,8/2/21,2
20210720,6069,San Benito County,CA,0,0,0,0,100,0,7/20/21,7/26/21,2
20210713,6069,San Benito County,CA,0,0,0,0,100,0,7/13/21,7/19/21,2
20210706,6069,San Benito County,CA,0,0,0,0,100,0,7/6/21,7/12/21,2
20210629,6069,San Benito County,CA,0,0,0,0,100,0,6/29/21,7/5/21,2
20210622,6069,San Benito County,CA,0,0,0,0,100,0,6/22/21,6/28/21,2
20210615,6069,San Benito County,CA,0,0,0,0,100,0,6/15/21,6/21/21,2
20210608,6069,San Benito County,CA,0,0,0,0,100,0,6/8/21,6/14/21,2
20210601,6069,San Benito County,CA,0,0,0,80.86,19.14,0,6/1/21,6/7/21,2
20210525,6069,San Benito County,CA,0,0,0,80.86,19.14,0,5/25/21,5/31/21,2
20210518,6069,San Benito County,CA,0,0,0,81.87,18.13,0,5/18/21,5/24/21,2
20210511,6069,San Benito County,CA,0,0,0,81.87,18.13,0,5/11/21,5/17/21,2
20210504,6069,San Benito County,CA,0,0,0,81.87,18.13,0,5/4/21,5/10/21,2
20210427,6069,San Benito County,CA,0,0,81.35,18.65,0,0,4/27/21,5/3/21,2
20210420,6069,San Benito County,CA,0,0,81.35,18.65,0,0,4/20/21,4/26/21,2
20210413,6069,San Benito County,CA,0,0,100,0,0,0,4/13/21,4/19/21,2
20210406,6069,San Benito County,CA,0,27.78,72.22,0,0,0,4/6/21,4/12/21,2
20210330,6069,San Benito County,CA,0,75.49,24.51,0,0,0,3/30/21,4/5/21,2
20210323,6069,San Benito County,CA,0,75.49,24.51,0,0,0,3/23/21,3/29/21,2
20210316,6069,San Benito County,CA,0,77.48,22.52,0,0,0,3/16/21,3/22/21,2
20210309,6069,San Benito County,CA,0,73.17,26.83,0,0,0,3/9/21,3/15/21,2
20210302,6069,San Benito County,CA,0,73.17,26.83,0,0,0,3/2/21,3/8/21,2
20210223,6069,San Benito County,CA,0,73.17,26.83,0,0,0,2/23/21,3/1/21,2
20210216,6069,San Benito County,CA,0,73.17,26.83,0,0,0,2/16/21,2/22/21,2
20210209,6069,San Benito County,CA,0,73.17,26.83,0,0,0,2/9/21,2/15/21,2
20210202,6069,San Benito County,CA,0,73.17,26.83,0,0,0,2/2/21,2/8/21,2
20210126,6069,San Benito County,CA,0,0,98.43,1.57,0,0,1/26/21,2/1/21,2
20210119,6069,San Benito County,CA,0,0,98.43,1.57,0,0,1/19/21,1/25/21,2
20210112,6069,San Benito County,CA,0,0,98.15,1.85,0,0,1/12/21,1/18/21,2
20210105,6069,San Benito County,CA,0,0,100,0,0,0,1/5/21,1/11/21,2
20201229,6069,San Benito County,CA,0,0,100,0,0,0,12/29/20,1/4/21,2
20211228,6071,San Bernardino County,CA,0,0,11.17,88.72,0.11,0,12/28/21,1/3/22,2
20211221,6071,San Bernardino County,CA,0,0,0,10.62,89.24,0.13,12/21/21,12/27/21,2
20211214,6071,San Bernardino County,CA,0,0,0,10.77,84.55,4.68,12/14/21,12/20/21,2
20211207,6071,San Bernardino County,CA,0,0,0,10.77,84.55,4.68,12/7/21,12/13/21,2
20211130,6071,San Bernardino County,CA,0,0,0,10.77,84.55,4.68,11/30/21,12/6/21,2
20211123,6071,San Bernardino County,CA,0,0,0,10.77,84.55,4.68,11/23/21,11/29/21,2
20211116,6071,San Bernardino County,CA,0,0,0,10.77,84.55,4.68,11/16/21,11/22/21,2
20211109,6071,San Bernardino County,CA,0,0,0,10.77,84.55,4.68,11/9/21,11/15/21,2
20211102,6071,San Bernardino County,CA,0,0,0,10.77,84.55,4.68,11/2/21,11/8/21,2
20211026,6071,San Bernardino County,CA,0,0,0,10.77,84.55,4.68,10/26/21,11/1/21,2
20211019,6071,San Bernardino County,CA,0,0,0,10.51,84.81,4.68,10/19/21,10/25/21,2
20211012,6071,San Bernardino County,CA,0,0,0,10.51,84.81,4.68,10/12/21,10/18/21,2
20211005,6071,San Bernardino County,CA,0,0,0,9.26,86.06,4.68,10/5/21,10/11/21,2
20210928,6071,San Bernardino County,CA,0,0,0,9.26,86.06,4.68,9/28/21,10/4/21,2
20210921,6071,San Bernardino County,CA,0,0,0,9.26,86.06,4.68,9/21/21,9/27/21,2
20210914,6071,San Bernardino County,CA,0,0,0,9.26,86.06,4.68,9/14/21,9/20/21,2
20210907,6071,San Bernardino County,CA,0,0,0,9.26,86.06,4.68,9/7/21,9/13/21,2
20210831,6071,San Bernardino County,CA,0,0,0,9.26,73.03,17.71,8/31/21,9/6/21,2
20210824,6071,San Bernardino County,CA,0,0,0,9.26,73.03,17.71,8/24/21,8/30/21,2
20210817,6071,San Bernardino County,CA,0,0,0,9.26,70.64,20.1,8/17/21,8/23/21,2
20210810,6071,San Bernardino County,CA,0,0,0,9.26,70.64,20.1,8/10/21,8/16/21,2
20210803,6071,San Bernardino County,CA,0,0,0,9.26,70.64,20.1,8/3/21,8/9/21,2
20210727,6071,San Bernardino County,CA,0,0,0,9.44,70.41,20.15,7/27/21,8/2/21,2
20210720,6071,San Bernardino County,CA,0,0,0,9.44,69.15,21.41,7/20/21,7/26/21,2
20210713,6071,San Bernardino County,CA,0,0,0,9.44,69.15,21.41,7/13/21,7/19/21,2
20210706,6071,San Bernardino County,CA,0,0,0,9.34,69.25,21.41,7/6/21,7/12/21,2
20210629,6071,San Bernardino County,CA,0,0,0,9.34,69.25,21.41,6/29/21,7/5/21,2
20210622,6071,San Bernardino County,CA,0,0,0,9.34,69.25,21.41,6/22/21,6/28/21,2
20210615,6071,San Bernardino County,CA,0,0,0,9.34,69.25,21.41,6/15/21,6/21/21,2
20210608,6071,San Bernardino County,CA,0,0,0,9.34,69.25,21.41,6/8/21,6/14/21,2
20210601,6071,San Bernardino County,CA,0,0,0,16.8,61.79,21.41,6/1/21,6/7/21,2
20210525,6071,San Bernardino County,CA,0,0,0,16.8,61.79,21.41,5/25/21,5/31/21,2
20210518,6071,San Bernardino County,CA,0,0,0,16.87,61.72,21.41,5/18/21,5/24/21,2
20210511,6071,San Bernardino County,CA,0,0,0,16.87,61.72,21.41,5/11/21,5/17/21,2
20210504,6071,San Bernardino County,CA,0,0,0,16.87,61.87,21.26,5/4/21,5/10/21,2
20210427,6071,San Bernardino County,CA,0,0,0,16.87,61.87,21.26,4/27/21,5/3/21,2
20210420,6071,San Bernardino County,CA,0,0,0,16.87,61.87,21.26,4/20/21,4/26/21,2
20210413,6071,San Bernardino County,CA,0,0,0.44,23.8,54.51,21.26,4/13/21,4/19/21,2
20210406,6071,San Bernardino County,CA,0,0,0.44,23.8,54.51,21.26,4/6/21,4/12/21,2
20210330,6071,San Bernardino County,CA,0,0,8,22.23,48.52,21.26,3/30/21,4/5/21,2
20210323,6071,San Bernardino County,CA,0,0,8,22.23,48.52,21.26,3/23/21,3/29/21,2
20210316,6071,San Bernardino County,CA,0,0,8.22,22.02,60.22,9.54,3/16/21,3/22/21,2
20210309,6071,San Bernardino County,CA,0,0,8.22,22.02,60.22,9.54,3/9/21,3/15/21,2
20210302,6071,San Bernardino County,CA,0,0,8.22,22.02,60.22,9.54,3/2/21,3/8/21,2
20210223,6071,San Bernardino County,CA,0,4.02,4.19,22.02,60.22,9.54,2/23/21,3/1/21,2
20210216,6071,San Bernardino County,CA,0,4.02,4.19,22.35,59.9,9.54,2/16/21,2/22/21,2
20210209,6071,San Bernardino County,CA,0,4.02,4.19,22.35,59.9,9.54,2/9/21,2/15/21,2
20210202,6071,San Bernardino County,CA,0,4.02,4.19,22.35,59.9,9.54,2/2/21,2/8/21,2
20210126,6071,San Bernardino County,CA,0,2.48,5.74,22.35,59.85,9.58,1/26/21,2/1/21,2
